CL,Descriptive_JobTitle,skills,primary skills,business_type,req_type,priority,Rec_Status,req_category,HSU,Assigned_HSU,rec_city,positions,Unresponded_Pos_Opcl,Unresponded_Pos_Hold,rejections,max submission,submissions,hits,hires,Sourced,Rec_location,Metro_Area,Total_starts,Total_hires,Total_perm_hires,Total_perm_starts,BD,CLis_missing,Descriptive_JobTitleis_missing,skillsis_missing,primary skillsis_missing,business_typeis_missing,req_typeis_missing,priorityis_missing,Rec_Statusis_missing,req_categoryis_missing,HSUis_missing,Assigned_HSUis_missing,rec_cityis_missing,Rec_locationis_missing,Metro_Areais_missing
2,7222,575,1277,2,1,2,1,1,12,1,498,1,0,0,2,2,3,2,1,9,54,161,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,6411,4429,637,2,4,6,3,1,12,1,264,1,0,0,0,2,1,0,0,4,34,110,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2,6651,12816,580,2,4,4,3,1,6,1,512,1,0,0,0,2,1,0,0,1,50,73,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,6624,5790,1589,3,1,5,3,1,14,1,248,1,0,0,1,2,1,1,1,1,50,73,1,1,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2,1192,2582,637,2,1,2,5,1,4,2,150,4,0,0,3,8,9,4,3,10,27,52,2,2,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,2183,2140,577,2,7,8,3,1,9,2,102,1,0,0,0,2,2,0,0,3,37,30,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,5153,15494,1179,3,4,6,3,1,14,2,413,1,1,0,0,2,0,0,0,0,34,110,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,7086,553,454,2,4,4,9,1,6,2,479,1,0,0,0,2,2,0,0,6,50,154,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3,325,6953,90,2,4,4,3,1,11,2,102,1,0,0,0,2,1,0,0,1,37,30,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,5459,11170,1277,2,4,6,3,1,12,1,498,1,0,0,0,2,1,0,0,1,54,161,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,5798,13634,535,3,1,8,3,1,11,2,484,1,0,0,1,2,3,1,1,6,9,157,1,1,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2,5696,15227,1013,3,1,2,3,1,9,2,102,1,0,0,3,2,4,1,0,5,37,30,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2,6203,7121,1416,2,4,4,3,1,8,1,484,1,0,0,0,2,3,0,0,3,9,157,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,6790,12884,454,2,7,2,3,1,6,2,102,1,0,0,0,2,2,0,0,2,37,30,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,5045,15731,1974,2,4,6,1,1,12,1,102,1,0,0,0,2,0,0,0,0,37,30,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,1349,2872,295,2,4,4,3,1,8,1,550,1,0,0,0,1,1,0,0,1,53,195,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2,790,7608,633,2,4,4,1,1,12,1,248,1,0,0,0,2,2,0,0,2,50,73,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2,471,8027,1277,2,4,4,3,1,12,1,498,1,0,0,0,2,1,0,0,3,54,161,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,6023,8549,637,2,4,6,1,1,12,1,413,1,0,0,0,2,0,0,0,0,34,110,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2,3135,7523,1277,2,1,2,3,1,12,1,497,1,0,0,1,2,2,1,0,2,54,161,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3,5783,8100,162,2,4,4,3,1,6,1,314,1,1,0,0,2,0,0,0,8,9,90,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,6788,13110,313,2,4,4,3,1,6,1,365,1,0,0,0,2,2,0,0,0,9,158,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2,3496,8356,577,2,1,5,1,1,9,2,102,1,0,0,0,2,2,0,0,2,37,30,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,2092,10809,577,2,4,6,5,1,6,1,89,1,0,0,0,2,1,1,0,1,26,21,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,3283,8239,218,2,1,1,1,1,12,1,264,1,0,0,0,2,7,0,0,7,34,110,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2,1497,3152,309,2,4,6,3,1,5,1,257,1,0,0,0,2,1,1,0,1,50,45,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,5944,14196,681,2,4,6,1,1,12,1,411,1,0,0,0,2,4,0,0,14,9,90,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3,7296,3503,1416,2,7,4,5,1,11,2,102,2,0,0,0,4,8,3,1,14,37,30,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,1675,15131,30,3,1,8,3,1,12,1,166,1,0,0,1,2,3,1,0,2,28,104,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,5223,4132,1416,2,4,4,3,1,8,1,423,1,1,0,0,2,0,0,0,0,9,157,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,123,5140,385,2,4,4,6,1,12,1,350,1,0,0,0,2,1,0,0,1,28,104,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,790,12895,81,2,1,2,1,1,14,2,102,1,0,0,0,2,6,0,0,9,37,30,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,5038,10397,577,2,4,6,6,1,9,1,102,1,0,0,0,2,0,0,0,0,37,30,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2,2105,9413,577,2,1,2,3,1,6,1,35,1,1,0,0,2,0,0,0,0,25,12,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2,6015,4919,1416,2,4,4,4,1,3,2,43,1,0,0,3,2,3,1,0,3,54,161,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2,2365,15009,1416,3,4,6,3,1,17,2,482,1,0,0,0,2,2,0,0,2,9,155,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,2457,6069,1416,2,4,4,1,1,11,2,102,1,0,0,0,2,2,1,0,3,37,30,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2,1431,8338,743,3,1,5,3,1,3,1,491,1,0,0,0,2,2,0,0,2,9,158,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,4882,1585,1362,2,4,4,3,1,16,1,87,1,0,0,0,2,2,0,0,2,4,112,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,604,4578,457,2,4,4,5,1,3,1,166,1,0,0,0,2,1,0,0,1,28,104,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,2271,13524,1277,2,1,5,1,1,6,1,440,2,0,0,1,4,3,0,0,5,54,161,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,790,10258,385,2,4,4,1,1,14,1,450,1,0,0,0,2,2,0,0,2,53,141,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,5415,10883,577,2,1,2,1,1,9,1,102,4,0,0,0,2,0,0,0,2,37,30,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2,2987,1691,577,2,4,4,1,1,9,1,27,1,0,0,0,2,1,0,0,1,53,195,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,7069,2402,385,2,4,6,6,1,12,1,102,1,0,0,0,2,1,0,0,1,37,30,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,638,7236,385,2,1,2,3,1,14,2,102,1,0,0,1,2,7,3,1,11,37,30,1,1,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2,2992,13704,577,2,4,4,3,1,9,2,528,1,1,0,0,2,0,0,0,1,9,158,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,117,5475,385,2,4,6,3,1,12,1,382,1,1,0,0,2,0,0,0,0,34,110,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2,2302,13930,577,3,1,8,5,1,9,1,538,2,2,0,0,2,0,0,0,0,9,123,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2,4715,15822,1375,3,1,8,1,1,12,1,109,1,0,0,2,2,5,0,0,9,17,173,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2,3672,3878,1416,2,4,4,3,1,13,1,145,2,2,0,0,4,0,0,0,0,10,49,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2,7240,1046,1277,2,1,8,3,1,12,1,498,1,0,0,1,2,4,2,0,5,54,161,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3,156,16637,743,2,4,6,3,1,9,2,485,1,0,0,0,2,4,0,0,3,9,158,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,2563,7716,1447,2,7,8,3,1,14,2,102,1,0,0,1,2,2,1,1,2,37,30,1,1,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,790,3589,1329,2,4,4,5,1,14,1,354,1,0,0,0,2,3,0,0,5,42,112,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2,4172,11832,1254,2,7,4,1,1,14,2,109,1,0,0,0,2,1,1,0,5,17,173,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,691,5341,1416,2,4,4,6,1,14,1,102,2,0,0,0,4,0,0,0,0,37,30,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2,1765,6301,1447,2,7,8,1,1,4,2,264,1,0,0,1,2,6,0,0,1,34,110,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,5663,3927,162,2,4,4,3,1,17,1,482,1,0,0,1,2,1,0,0,1,9,155,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,638,14287,385,2,1,2,3,1,14,2,102,1,0,0,0,2,3,0,0,3,37,30,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2,790,11345,1447,2,7,4,3,1,14,1,264,1,0,0,1,2,1,1,1,3,34,110,1,1,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,380,14560,746,2,7,2,3,1,4,1,402,1,1,0,0,2,0,0,0,0,14,119,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,686,16120,1974,2,4,4,7,1,14,1,579,1,0,0,0,2,0,0,0,0,19,51,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,1568,15617,1589,2,4,6,3,1,12,1,491,1,1,0,0,2,0,0,0,0,9,158,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,6790,14561,454,3,1,1,5,1,6,1,533,2,0,0,0,4,1,0,0,1,14,178,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,3485,8038,637,2,4,6,1,1,17,2,482,10,0,0,1,2,31,0,0,42,9,155,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,916,10376,1976,2,1,4,3,1,14,2,102,1,0,0,1,2,3,1,1,4,37,30,1,1,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,6097,14262,385,2,4,6,3,1,14,2,296,1,0,0,0,2,2,0,0,3,17,18,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,6790,9485,580,2,1,5,3,1,6,2,460,1,0,0,0,2,6,1,0,6,17,34,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,2342,3088,457,2,4,6,3,1,3,2,257,1,0,0,0,2,1,0,0,0,50,45,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,4055,13036,385,2,1,2,3,1,12,1,102,1,0,0,1,2,6,1,1,6,37,30,1,1,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,5929,11193,637,2,4,6,1,1,12,1,413,1,0,0,0,2,1,0,0,1,34,110,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3,6449,9214,577,2,4,4,3,1,9,1,528,2,0,0,0,4,3,0,0,3,9,158,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3,2878,12341,577,2,4,6,1,1,9,1,166,2,0,0,0,2,0,0,0,0,28,104,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,3016,14953,577,2,4,6,1,1,9,2,102,1,0,0,0,2,0,0,0,0,37,30,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2,790,14718,385,2,4,6,3,1,12,1,484,1,0,0,0,2,1,0,0,2,9,157,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3,2436,13458,1416,2,4,4,6,1,8,1,563,1,0,0,0,2,0,0,0,0,37,30,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,2894,3288,577,2,4,4,1,1,9,2,481,1,0,0,0,2,4,0,0,5,9,90,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,376,3660,1277,2,8,4,4,1,12,1,87,1,0,0,0,2,0,0,0,0,4,112,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3,1785,10251,708,2,4,4,1,1,3,2,572,1,0,0,0,2,1,0,0,1,13,195,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,4472,12749,1277,2,7,2,3,1,12,1,498,1,0,0,1,2,2,1,1,2,54,161,1,1,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,2894,14072,577,2,1,8,1,1,9,2,373,1,0,0,0,2,6,1,0,7,36,110,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2,2605,14196,1254,2,7,2,3,1,14,1,512,2,0,0,2,4,3,1,1,9,50,73,1,1,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,6185,957,580,2,1,2,3,1,9,2,248,1,0,0,1,2,2,2,1,28,50,73,1,1,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,1758,1387,1416,2,1,4,3,1,4,2,109,1,0,0,0,2,3,0,0,5,17,173,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2,6614,12730,1416,2,4,6,3,1,14,2,275,1,0,0,0,2,2,0,0,5,54,161,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,6197,2312,1416,2,3,4,3,1,17,1,71,1,0,0,1,2,1,1,1,1,34,110,0,1,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3,4003,5511,1638,2,4,4,3,1,12,1,339,1,0,0,0,2,2,0,0,6,5,127,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3,2306,12834,1277,2,4,4,3,1,12,1,594,1,0,0,0,2,1,0,0,0,24,198,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,4708,1548,1362,2,1,5,3,1,16,2,537,1,0,0,0,2,1,0,0,2,50,45,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,945,11655,1496,3,7,4,3,1,14,1,102,1,0,0,0,2,3,0,0,3,37,30,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2,4882,1519,1362,2,1,2,3,1,16,2,102,1,0,0,1,2,3,2,1,4,37,30,1,1,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,7291,3507,1416,2,4,6,3,1,11,2,102,1,1,0,0,2,0,0,0,0,37,30,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,4172,15063,870,3,7,8,3,1,14,1,102,1,0,0,0,2,3,0,0,5,37,30,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,4395,15883,313,2,4,6,1,1,12,1,5,1,0,0,0,2,1,0,0,2,50,45,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,6685,8268,1416,2,4,6,5,1,8,1,409,1,0,0,0,2,1,0,0,0,9,158,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,3793,13011,1448,3,1,8,3,1,14,2,102,2,0,0,0,2,5,1,0,3,37,30,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,2894,2262,577,2,4,6,3,1,9,2,102,1,0,0,1,2,4,0,0,1,37,30,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,1086,9594,81,2,4,6,3,1,14,2,109,1,0,0,0,2,1,0,0,1,17,173,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,686,16130,1974,2,4,4,1,1,14,1,102,1,0,0,0,2,0,0,0,0,37,30,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,3668,5234,743,2,1,2,1,1,12,1,109,1,0,0,0,2,3,1,0,3,17,173,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,1497,12704,1447,2,4,6,1,1,4,2,102,2,0,0,0,2,2,0,0,2,37,30,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,456,144,1277,2,7,2,1,1,12,1,558,1,0,0,1,2,3,1,0,5,8,112,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,2355,2515,457,2,1,2,3,1,3,2,102,2,0,0,0,4,1,0,0,1,37,30,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,2194,13721,577,2,4,6,7,1,9,1,102,1,0,0,0,2,0,0,0,0,37,30,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,2135,1934,580,2,4,4,1,1,6,2,528,1,0,0,0,2,2,0,0,2,9,158,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,4172,14548,81,2,4,6,3,1,14,1,53,1,0,0,0,2,3,0,0,8,11,72,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,2894,13197,577,2,1,2,1,1,9,2,102,1,0,0,-3,2,6,0,0,5,37,30,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,115,6220,385,2,7,4,3,1,12,1,102,1,0,0,1,2,2,1,1,4,37,30,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,5730,16317,1677,3,7,2,1,1,12,1,533,1,0,0,0,2,3,0,0,6,14,178,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2,5730,15537,2017,3,4,6,3,1,4,1,304,1,1,0,0,2,0,0,0,1,9,90,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2,2894,1729,577,2,1,2,1,1,9,2,374,2,0,0,0,4,0,0,0,0,36,110,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,5045,15960,1974,2,4,4,1,1,12,1,102,1,0,0,0,2,0,0,0,0,37,30,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3,4257,2197,385,2,4,4,3,1,14,1,518,1,0,0,0,2,1,0,0,2,30,173,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2,5476,11761,81,2,4,4,1,1,14,1,423,1,0,0,0,2,5,3,0,11,9,157,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2,790,15338,1435,3,1,8,3,1,14,2,102,1,0,0,0,2,2,0,0,2,37,30,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,1925,5866,637,2,4,6,3,1,12,1,357,1,0,0,0,2,2,1,0,5,45,112,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,123,10428,385,2,7,2,1,1,12,1,102,1,0,0,0,2,1,0,0,1,37,30,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,373,14695,233,2,4,6,1,1,6,1,102,1,0,0,0,2,1,0,0,1,37,30,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,5562,13700,580,2,1,2,1,1,6,1,17,1,0,0,0,2,0,0,0,0,15,8,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,950,14525,385,2,7,8,3,1,14,2,605,1,0,0,1,2,1,1,1,2,37,136,0,0,0,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,12,215,163,2,4,6,1,1,12,1,264,1,0,0,0,2,4,0,0,5,34,110,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,1765,7083,385,2,1,1,5,1,12,1,357,1,0,0,0,2,4,0,0,2,45,112,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,555,8067,91,2,1,8,3,1,17,2,482,1,0,0,0,2,2,0,0,3,9,155,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,6097,15767,1638,2,4,6,3,1,19,2,19,1,0,0,0,2,3,0,0,26,54,105,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2,2495,3389,1277,2,4,4,3,1,9,1,448,1,1,0,0,2,0,0,0,0,28,104,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,2912,96,1277,2,4,6,4,1,9,1,442,1,0,1,0,2,0,0,0,0,46,138,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2,560,11099,163,2,1,5,3,1,4,2,512,2,0,0,1,4,4,3,1,7,50,73,1,1,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,790,4511,1448,2,1,2,3,1,14,2,102,2,0,0,1,2,2,2,0,3,37,30,1,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,4354,6955,385,2,7,3,9,1,12,1,102,1,0,0,0,2,3,0,0,5,37,30,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,6790,9414,454,2,7,2,1,1,6,2,102,1,0,0,0,2,4,0,0,2,37,30,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,1002,6967,454,2,4,4,3,1,4,1,137,1,0,0,1,2,4,4,1,6,50,45,1,1,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,5691,5035,1277,2,7,2,1,1,9,1,194,1,0,0,3,6,5,3,0,21,9,157,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2,4172,8141,1638,2,4,6,1,1,14,2,365,1,0,0,0,2,2,1,0,2,9,158,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3,5099,1782,2047,2,4,4,3,1,18,2,484,1,0,0,0,2,3,0,0,26,9,157,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False
